,features,scores
221,222,0.8644444444444443
222,223,0.8644444444444443
223,224,0.8644444444444443
224,225,0.8644444444444443
225,226,0.8644444444444443
226,227,0.8366666666666666
227,228,0.8366666666666666
228,229,0.8366666666666666
229,230,0.8584848484848484
230,231,0.8584848484848484
231,232,0.8584848484848484
232,233,0.8584848484848484
233,234,0.8584848484848484
234,235,0.8584848484848484
235,236,0.8862626262626263
236,237,0.8862626262626263
237,238,0.8862626262626263
238,239,0.8862626262626263
239,240,0.8862626262626263
240,241,0.8862626262626263
241,242,0.8862626262626263
242,243,0.8862626262626263
243,244,0.8862626262626263
244,245,0.8644444444444443
245,246,0.8644444444444443
246,247,0.8644444444444443
247,248,0.8644444444444443
248,249,0.8644444444444443
249,250,0.8644444444444443
250,251,0.8644444444444443
251,252,0.8644444444444443
252,253,0.8644444444444443
253,254,0.8644444444444443
254,255,0.8644444444444443
255,256,0.8644444444444443
256,257,0.8644444444444443
257,258,0.8644444444444443
258,259,0.8644444444444443
259,260,0.8644444444444443
260,261,0.8644444444444443
261,262,0.8644444444444443
262,263,0.8644444444444443
263,264,0.8644444444444443
264,265,0.8644444444444443
265,266,0.8644444444444443
266,267,0.8644444444444443
267,268,0.8644444444444443
268,269,0.8644444444444443
269,270,0.8644444444444443
270,271,0.8644444444444443
271,272,0.8644444444444443
272,273,0.8644444444444443
273,274,0.8644444444444443
274,275,0.8644444444444443
275,276,0.8644444444444443
276,277,0.8644444444444443
277,278,0.8644444444444443
278,279,0.8644444444444443
279,280,0.8644444444444443
280,281,0.8644444444444443
281,282,0.8644444444444443
282,283,0.8644444444444443
283,284,0.8644444444444443
284,285,0.8644444444444443
285,286,0.8644444444444443
286,287,0.8644444444444443
287,288,0.8644444444444443
288,289,0.8644444444444443
289,290,0.8644444444444443
290,291,0.8644444444444443
291,292,0.8644444444444443
292,293,0.8644444444444443
293,294,0.8644444444444443
294,295,0.8644444444444443
295,296,0.8644444444444443
296,297,0.8644444444444443
297,298,0.8644444444444443
298,299,0.8644444444444443
299,300,0.8644444444444443
300,301,0.8644444444444443
301,302,0.8644444444444443
302,303,0.8644444444444443
303,304,0.8822222222222222
304,305,0.8644444444444443
305,306,0.8644444444444443
306,307,0.8644444444444443
307,308,0.8644444444444443
308,309,0.8822222222222222
309,310,0.8822222222222222
310,311,0.8644444444444443
311,312,0.8822222222222222
312,313,0.8822222222222222
313,314,0.8822222222222222
314,315,0.8644444444444443
315,316,0.8822222222222222
316,317,0.8644444444444443
317,318,0.8644444444444443
318,319,0.8644444444444443
319,320,0.8644444444444443
320,321,0.8644444444444443
321,322,0.8822222222222222
322,323,0.8644444444444443
323,324,0.8644444444444443
324,325,0.8644444444444443
325,326,0.8644444444444443
326,327,0.8644444444444443
327,328,0.8644444444444443
328,329,0.8862626262626263
329,330,0.8862626262626263
330,331,0.8644444444444443
331,332,0.8644444444444443
332,333,0.8644444444444443
333,334,0.849059829059829
334,335,0.849059829059829
335,336,0.849059829059829
336,337,0.849059829059829
337,338,0.849059829059829
338,339,0.849059829059829
339,340,0.849059829059829
340,341,0.849059829059829
341,342,0.849059829059829
342,343,0.849059829059829
343,344,0.849059829059829
344,345,0.849059829059829
345,346,0.849059829059829
346,347,0.849059829059829
347,348,0.849059829059829
348,349,0.8931002331002331
349,350,0.8712820512820512
350,351,0.8712820512820512
351,352,0.8866666666666665
352,353,0.8712820512820512
353,354,0.849059829059829
354,355,0.870878010878011
355,356,0.849059829059829
356,357,0.870878010878011
357,358,0.8862626262626263
358,359,0.8644444444444443
359,360,0.8644444444444443
360,361,0.849059829059829
361,362,0.8644444444444443
362,363,0.870878010878011
363,364,0.870878010878011
364,365,0.849059829059829
365,366,0.849059829059829
366,367,0.849059829059829
367,368,0.849059829059829
368,369,0.849059829059829
369,370,0.8644444444444443
370,371,0.8862626262626263
371,372,0.8862626262626263
372,373,0.8862626262626263
373,374,0.8644444444444443
374,375,0.8644444444444443
375,376,0.8862626262626263
376,377,0.8644444444444443
377,378,0.8644444444444443
378,379,0.8644444444444443
379,380,0.8644444444444443
380,381,0.849059829059829
381,382,0.849059829059829
382,383,0.849059829059829
383,384,0.849059829059829
384,385,0.849059829059829
385,386,0.849059829059829
386,387,0.849059829059829
387,388,0.849059829059829
388,389,0.849059829059829
389,390,0.849059829059829
390,391,0.849059829059829
391,392,0.849059829059829
392,393,0.849059829059829
393,394,0.849059829059829
394,395,0.849059829059829
395,396,0.849059829059829
396,397,0.849059829059829
397,398,0.849059829059829
398,399,0.849059829059829
399,400,0.849059829059829
400,401,0.849059829059829
401,402,0.849059829059829
402,403,0.849059829059829
403,404,0.849059829059829
404,405,0.849059829059829
405,406,0.849059829059829
406,407,0.849059829059829
407,408,0.849059829059829
408,409,0.849059829059829
409,410,0.849059829059829
410,411,0.849059829059829
411,412,0.849059829059829
412,413,0.849059829059829
413,414,0.849059829059829
414,415,0.849059829059829
415,416,0.849059829059829
416,417,0.849059829059829
417,418,0.849059829059829
418,419,0.849059829059829
419,420,0.849059829059829
420,421,0.849059829059829
421,422,0.849059829059829
422,423,0.849059829059829
423,424,0.849059829059829
424,425,0.849059829059829
425,426,0.849059829059829
426,427,0.849059829059829
427,428,0.849059829059829
428,429,0.849059829059829
429,430,0.849059829059829
430,431,0.849059829059829
431,432,0.849059829059829
432,433,0.849059829059829
433,434,0.849059829059829
434,435,0.849059829059829
435,436,0.849059829059829
436,437,0.849059829059829
437,438,0.849059829059829
438,439,0.849059829059829
439,440,0.849059829059829
440,441,0.849059829059829
441,442,0.849059829059829
442,443,0.849059829059829
443,444,0.849059829059829
444,445,0.849059829059829
445,446,0.849059829059829
446,447,0.849059829059829
447,448,0.849059829059829
448,449,0.849059829059829
449,450,0.849059829059829
450,451,0.849059829059829
451,452,0.849059829059829
452,453,0.849059829059829
453,454,0.849059829059829
454,455,0.849059829059829
455,456,0.849059829059829
456,457,0.849059829059829
457,458,0.849059829059829
458,459,0.849059829059829
459,460,0.849059829059829
460,461,0.849059829059829
461,462,0.849059829059829
462,463,0.849059829059829
463,464,0.849059829059829
464,465,0.849059829059829
465,466,0.849059829059829
466,467,0.849059829059829
467,468,0.849059829059829
468,469,0.849059829059829
469,470,0.849059829059829
470,471,0.849059829059829
471,472,0.849059829059829
472,473,0.849059829059829
473,474,0.8668376068376069
474,475,0.8668376068376069
475,476,0.8668376068376069
476,477,0.8668376068376069
477,478,0.8668376068376069
478,479,0.8668376068376069
479,480,0.8668376068376069
480,481,0.8668376068376069
481,482,0.8668376068376069
482,483,0.8668376068376069
483,484,0.8668376068376069
484,485,0.8668376068376069
485,486,0.8668376068376069
486,487,0.8668376068376069
487,488,0.8668376068376069
488,489,0.8668376068376069
489,490,0.8668376068376069
490,491,0.8668376068376069
491,492,0.8668376068376069
492,493,0.8668376068376069
493,494,0.8668376068376069
494,495,0.8668376068376069
495,496,0.8668376068376069
496,497,0.8668376068376069
497,498,0.8668376068376069
498,499,0.8668376068376069
499,500,0.8668376068376069
500,501,0.8668376068376069
501,502,0.8668376068376069
502,503,0.8668376068376069
503,504,0.8668376068376069
504,505,0.8668376068376069
505,506,0.8668376068376069
506,507,0.8668376068376069
507,508,0.8668376068376069
508,509,0.8668376068376069
509,510,0.8668376068376069
510,511,0.8668376068376069
511,512,0.8668376068376069
512,513,0.8668376068376069
513,514,0.8668376068376069
514,515,0.8668376068376069
515,516,0.8668376068376069
516,517,0.8668376068376069
517,518,0.8668376068376069
518,519,0.8668376068376069
519,520,0.8668376068376069
520,521,0.8668376068376069
521,522,0.8668376068376069
522,523,0.8668376068376069
523,524,0.8668376068376069
524,525,0.8668376068376069
525,526,0.8668376068376069
526,527,0.8668376068376069
527,528,0.8668376068376069
528,529,0.8668376068376069
529,530,0.8668376068376069
530,531,0.8668376068376069
531,532,0.8668376068376069
532,533,0.8668376068376069
533,534,0.8668376068376069
534,535,0.8668376068376069
535,536,0.8668376068376069
536,537,0.8668376068376069
537,538,0.8668376068376069
538,539,0.8668376068376069
539,540,0.8668376068376069
540,541,0.8668376068376069
541,542,0.8668376068376069
542,543,0.8668376068376069
543,544,0.8668376068376069
544,545,0.8668376068376069
545,546,0.8668376068376069
546,547,0.8668376068376069
547,548,0.8668376068376069
548,549,0.8668376068376069
549,550,0.8668376068376069
550,551,0.8668376068376069
551,552,0.8668376068376069
552,553,0.8668376068376069
553,554,0.8668376068376069
554,555,0.8668376068376069
555,556,0.8668376068376069
556,557,0.8668376068376069
557,558,0.8668376068376069
558,559,0.8668376068376069
559,560,0.8668376068376069
560,561,0.8668376068376069
561,562,0.8668376068376069
562,563,0.8668376068376069
563,564,0.8668376068376069
564,565,0.8668376068376069
565,566,0.8668376068376069
566,567,0.8668376068376069
567,568,0.8668376068376069
568,569,0.8668376068376069
569,570,0.8668376068376069
570,571,0.8668376068376069
571,572,0.8668376068376069
572,573,0.8668376068376069
573,574,0.8668376068376069
574,575,0.8668376068376069
575,576,0.8668376068376069
576,577,0.8668376068376069
577,578,0.8668376068376069
578,579,0.8668376068376069
579,580,0.8668376068376069
580,581,0.8668376068376069
581,582,0.8668376068376069
582,583,0.8668376068376069
583,584,0.8668376068376069
584,585,0.8668376068376069
585,586,0.8668376068376069
586,587,0.8668376068376069
587,588,0.8668376068376069
588,589,0.8668376068376069
589,590,0.8668376068376069
590,591,0.8668376068376069
591,592,0.8668376068376069
592,593,0.8668376068376069
593,594,0.8668376068376069
594,595,0.8668376068376069
595,596,0.8668376068376069
596,597,0.8668376068376069
597,598,0.8668376068376069
598,599,0.8668376068376069
599,600,0.8668376068376069
600,601,0.8668376068376069
601,602,0.8668376068376069
602,603,0.8668376068376069
603,604,0.8668376068376069
604,605,0.8668376068376069
605,606,0.8668376068376069
606,607,0.8668376068376069
607,608,0.8668376068376069
608,609,0.8668376068376069
609,610,0.8668376068376069
610,611,0.8668376068376069
611,612,0.8668376068376069
612,613,0.8668376068376069
613,614,0.8668376068376069
614,615,0.8668376068376069
615,616,0.8668376068376069
616,617,0.8668376068376069
617,618,0.8668376068376069
618,619,0.8668376068376069
619,620,0.8668376068376069
620,621,0.8668376068376069
621,622,0.8668376068376069
622,623,0.8668376068376069
623,624,0.8668376068376069
624,625,0.8668376068376069
625,626,0.8668376068376069
626,627,0.8668376068376069
627,628,0.8668376068376069
628,629,0.8668376068376069
629,630,0.8668376068376069
630,631,0.8668376068376069
631,632,0.849059829059829
632,633,0.849059829059829
633,634,0.849059829059829
634,635,0.849059829059829
635,636,0.849059829059829
636,637,0.849059829059829
637,638,0.849059829059829
638,639,0.849059829059829
639,640,0.8668376068376069
640,641,0.8668376068376069
641,642,0.8668376068376069
642,643,0.8668376068376069
643,644,0.849059829059829
644,645,0.849059829059829
645,646,0.849059829059829
646,647,0.849059829059829
647,648,0.849059829059829
648,649,0.849059829059829
649,650,0.849059829059829
650,651,0.849059829059829
651,652,0.849059829059829
652,653,0.8668376068376069
653,654,0.8668376068376069
654,655,0.8668376068376069
655,656,0.8668376068376069
656,657,0.8668376068376069
657,658,0.8668376068376069
658,659,0.8668376068376069
659,660,0.8668376068376069
660,661,0.8668376068376069
661,662,0.8668376068376069
662,663,0.8668376068376069
663,664,0.8668376068376069
664,665,0.8668376068376069
665,666,0.8668376068376069
666,667,0.8668376068376069
667,668,0.8668376068376069
668,669,0.8668376068376069
669,670,0.8668376068376069
670,671,0.8668376068376069
671,672,0.8668376068376069
672,673,0.8668376068376069
673,674,0.8668376068376069
674,675,0.8668376068376069
675,676,0.8668376068376069
676,677,0.8668376068376069
677,678,0.8668376068376069
678,679,0.8668376068376069
679,680,0.8668376068376069
680,681,0.8668376068376069
681,682,0.8668376068376069
682,683,0.8668376068376069
683,684,0.8668376068376069
684,685,0.8668376068376069
685,686,0.8668376068376069
686,687,0.8668376068376069
687,688,0.8668376068376069
688,689,0.8668376068376069
689,690,0.8668376068376069
690,691,0.8668376068376069
691,692,0.8668376068376069
692,693,0.8668376068376069
693,694,0.8668376068376069
694,695,0.8668376068376069
695,696,0.8668376068376069
696,697,0.8668376068376069
697,698,0.8668376068376069
698,699,0.8668376068376069
699,700,0.8668376068376069
700,701,0.849059829059829
701,702,0.849059829059829
702,703,0.849059829059829
703,704,0.849059829059829
704,705,0.849059829059829
705,706,0.849059829059829
706,707,0.849059829059829
707,708,0.849059829059829
708,709,0.849059829059829
709,710,0.849059829059829
710,711,0.849059829059829
711,712,0.849059829059829
712,713,0.849059829059829
713,714,0.849059829059829
714,715,0.849059829059829
715,716,0.849059829059829
716,717,0.849059829059829
717,718,0.849059829059829
718,719,0.849059829059829
719,720,0.849059829059829
720,721,0.849059829059829
721,722,0.849059829059829
722,723,0.849059829059829
723,724,0.849059829059829
724,725,0.849059829059829
725,726,0.849059829059829
726,727,0.849059829059829
727,728,0.849059829059829
728,729,0.849059829059829
729,730,0.849059829059829
730,731,0.849059829059829
731,732,0.849059829059829
732,733,0.849059829059829
733,734,0.849059829059829
734,735,0.849059829059829
735,736,0.849059829059829
736,737,0.849059829059829
737,738,0.849059829059829
738,739,0.849059829059829
739,740,0.849059829059829
740,741,0.849059829059829
741,742,0.849059829059829
742,743,0.849059829059829
743,744,0.849059829059829
744,745,0.849059829059829
745,746,0.849059829059829
746,747,0.849059829059829
747,748,0.849059829059829
748,749,0.849059829059829
749,750,0.849059829059829
750,751,0.849059829059829
751,752,0.849059829059829
752,753,0.849059829059829
753,754,0.849059829059829
754,755,0.849059829059829
755,756,0.849059829059829
756,757,0.849059829059829
757,758,0.849059829059829
758,759,0.849059829059829
759,760,0.849059829059829
760,761,0.849059829059829
761,762,0.849059829059829
762,763,0.849059829059829
763,764,0.849059829059829
764,765,0.849059829059829
765,766,0.849059829059829
766,767,0.849059829059829
767,768,0.849059829059829
768,769,0.849059829059829
769,770,0.849059829059829
770,771,0.849059829059829
771,772,0.849059829059829
772,773,0.849059829059829
773,774,0.849059829059829
774,775,0.849059829059829
775,776,0.849059829059829
776,777,0.849059829059829
777,778,0.849059829059829
778,779,0.849059829059829
779,780,0.849059829059829
780,781,0.849059829059829
781,782,0.849059829059829
782,783,0.849059829059829
783,784,0.849059829059829
784,785,0.849059829059829
785,786,0.849059829059829
786,787,0.849059829059829
787,788,0.849059829059829
788,789,0.849059829059829
789,790,0.849059829059829
790,791,0.849059829059829
791,792,0.849059829059829
792,793,0.849059829059829
793,794,0.849059829059829
794,795,0.849059829059829
795,796,0.849059829059829
796,797,0.849059829059829
797,798,0.849059829059829
798,799,0.849059829059829
799,800,0.849059829059829
800,801,0.849059829059829
801,802,0.849059829059829
802,803,0.849059829059829
803,804,0.849059829059829
804,805,0.849059829059829
805,806,0.849059829059829
806,807,0.849059829059829
807,808,0.849059829059829
808,809,0.849059829059829
809,810,0.849059829059829
810,811,0.849059829059829
811,812,0.849059829059829
812,813,0.849059829059829
813,814,0.849059829059829
814,815,0.849059829059829
815,816,0.849059829059829
816,817,0.849059829059829
817,818,0.849059829059829
818,819,0.849059829059829
819,820,0.849059829059829
820,821,0.849059829059829
821,822,0.849059829059829
822,823,0.849059829059829
823,824,0.849059829059829
824,825,0.849059829059829
825,826,0.849059829059829
826,827,0.849059829059829
827,828,0.849059829059829
828,829,0.849059829059829
829,830,0.849059829059829
830,831,0.849059829059829
831,832,0.849059829059829
832,833,0.849059829059829
833,834,0.849059829059829
834,835,0.849059829059829
835,836,0.849059829059829
836,837,0.849059829059829
837,838,0.849059829059829
838,839,0.849059829059829
839,840,0.849059829059829
840,841,0.849059829059829
841,842,0.849059829059829
842,843,0.849059829059829
843,844,0.849059829059829
844,845,0.849059829059829
845,846,0.849059829059829
846,847,0.849059829059829
847,848,0.849059829059829
848,849,0.849059829059829
849,850,0.849059829059829
850,851,0.849059829059829
851,852,0.849059829059829
852,853,0.849059829059829
853,854,0.849059829059829
854,855,0.849059829059829
855,856,0.849059829059829
856,857,0.849059829059829
857,858,0.849059829059829
858,859,0.849059829059829
859,860,0.849059829059829
860,861,0.849059829059829
861,862,0.849059829059829
862,863,0.849059829059829
863,864,0.849059829059829
864,865,0.849059829059829
865,866,0.849059829059829
866,867,0.849059829059829
867,868,0.849059829059829
868,869,0.849059829059829
869,870,0.849059829059829
870,871,0.849059829059829
871,872,0.849059829059829
872,873,0.849059829059829
873,874,0.849059829059829
874,875,0.849059829059829
875,876,0.849059829059829
876,877,0.849059829059829
877,878,0.849059829059829
878,879,0.849059829059829
879,880,0.849059829059829
880,881,0.849059829059829
881,882,0.849059829059829
882,883,0.849059829059829
883,884,0.849059829059829
884,885,0.849059829059829
885,886,0.849059829059829
886,887,0.849059829059829
887,888,0.849059829059829
888,889,0.849059829059829
889,890,0.849059829059829
890,891,0.849059829059829
891,892,0.849059829059829
892,893,0.849059829059829
893,894,0.849059829059829
894,895,0.849059829059829
895,896,0.849059829059829
896,897,0.849059829059829
897,898,0.849059829059829
898,899,0.849059829059829
899,900,0.849059829059829
900,901,0.849059829059829
901,902,0.849059829059829
902,903,0.849059829059829
903,904,0.849059829059829
904,905,0.849059829059829
905,906,0.849059829059829
906,907,0.849059829059829
907,908,0.849059829059829
908,909,0.849059829059829
909,910,0.849059829059829
910,911,0.849059829059829
911,912,0.849059829059829
912,913,0.849059829059829
913,914,0.849059829059829
914,915,0.849059829059829
915,916,0.849059829059829
916,917,0.849059829059829
917,918,0.849059829059829
918,919,0.849059829059829
919,920,0.849059829059829
920,921,0.849059829059829
921,922,0.849059829059829
922,923,0.849059829059829
923,924,0.849059829059829
924,925,0.849059829059829
925,926,0.849059829059829
926,927,0.849059829059829
927,928,0.849059829059829
928,929,0.849059829059829
929,930,0.849059829059829
930,931,0.849059829059829
931,932,0.849059829059829
932,933,0.849059829059829
