"Healthy_174"	"Healthy_179"	"Healthy_180"	"Healthy_208"	"Healthy_269"	"Healthy_270"	"Healthy_111"	"Healthy_112"	"Healthy_113"	"Healthy_132"	"Healthy_140"	"Healthy_141"	"Healthy_146"	"Healthy_154"	"Healthy_176"	"Healthy_195"	"Healthy_211"	"Healthy_217"	"Healthy_218"	"Healthy_75"	"Healthy_84"	"Healthy_136"	"Healthy_148"	"Healthy_162"	"Healthy_168"	"Healthy_196"	"Healthy_202"	"Healthy_67"	"Healthy_68"	"Healthy_71"	"Healthy_74"	"Healthy_77"	"Healthy_78"	"Healthy_79"	"Healthy_85"	"Healthy_116"	"Healthy_131"	"Healthy_134"	"Healthy_135"	"Healthy_164"	"Healthy_186"	"Tumor_205"	"Tumor_213"	"Tumor_236"	"Tumor_249"	"Tumor_262"	"Tumor_271"	"Tumor_273"	"Tumor_285"	"Tumor_286"	"Tumor_327"	"Tumor_368"	"Tumor_378"	"Tumor_380"	"Tumor_381"	"Tumor_384"	"Tumor_385"	"Tumor_66"	"Tumor_69"	"Tumor_70"	"Tumor_76"	"Tumor_81"	"Tumor_114"	"Tumor_142"	"Tumor_155"	"Tumor_177"	"Tumor_184"	"Tumor_185"	"Tumor_193"	"Tumor_199"	"Tumor_224"	"Tumor_225"	"Tumor_230"	"Tumor_264"	"Tumor_279"	"Tumor_287"	"Tumor_288"	"Tumor_289"	"Tumor_292"	"Tumor_296"	"Tumor_365"	"Tumor_369"	"Tumor_373"	"Tumor_382"	"Tumor_383"	"Tumor_399"	"Tumor_404"	"Gene"
24.392909492642	23.5664148825217	25.0628442349113	24.6320702227667	24.682491536482	24.7256012411273	24.7618697454889	24.3231401248689	24.2109880765955	24.3102838229511	24.8835088482796	25.1538483644016	23.7724147227219	24.9640382340412	24.8758125211784	22.1917571037087	24.8400321389088	23.0336425199931	22.7065621960506	24.4501985279418	24.5132999069677	24.0773004141416	21.4013527819981	24.4060570373156	23.9054917679242	24.1586776850973	24.6919153926059	24.1987225775493	22.6092118039293	24.797318819163	24.596083335644	25.1828013521236	22.4788471685782	24.3706802457451	23.3989728042278	24.0864416387098	23.9753825186948	23.4121919357189	23.2130643358162	23.8058888376266	24.2774603768041	23.2300316852638	24.5724092278924	24.527874889824	24.6997071786995	24.3684320326498	23.5068958764808	24.5786446273109	24.5180967888927	24.4875073041142	22.5903507142977	22.9716369998248	23.0020624534713	24.0410581371575	22.0464753392594	23.9112734696612	22.6951147704656	24.1773200167825	24.1454049478658	23.3039750561596	23.3140749375612	21.2544724761124	21.6682607203217	24.6670609502345	24.2525558443745	24.3299094312774	24.3778211917011	22.4198149684967	24.5996550698642	23.7190573305086	24.7951419309055	22.7350553484731	24.1212876843818	23.5735160978852	23.6168812232914	23.4598282844376	23.8860748908376	22.5926017093422	24.5521063849293	23.3737419772541	24.0839018462019	24.5083578524634	24.2313571136143	23.4692085059763	24.131708904034	23.8612620402254	23.0911434669234	"ADAM10"
22.5644458310286	21.2055390759473	22.6533027769356	22.1958867665768	22.4317904268258	22.6533853405921	21.9254630181848	21.8995189218697	22.3078463816759	21.5465181694413	21.8900905934834	22.154019712639	21.7959727032701	21.8392450915461	22.2057367084974	22.3324870048893	21.8228023499012	19.8397767978608	23.0164876165882	21.2673151006881	21.6052389403044	21.4642322823066	21.4300044646951	21.4810511607012	21.9468118231577	21.8833330365605	22.1554277593707	22.017686260379	22.4066593392254	21.8437948359802	21.9785629462299	22.5363894920049	21.4228732402678	21.940242849858	21.9901740909238	21.5277198787392	21.342369252676	22.6067856606783	22.3991009750165	21.4753241229806	21.8053822127816	22.4447602596732	21.9360732279535	22.084567220398	22.3065585011134	15.5346224248715	21.762221667716	22.092814796615	21.6532319563168	21.8269134985192	21.7030757518275	22.0823290235114	22.1122061935888	22.1077922716418	22.0718735035385	21.908169749566	21.4850476692397	21.3584396709077	21.4422696460161	22.0233667058295	21.122906290599	21.977252912717	21.9208359100514	22.1339251081556	21.9297249888496	21.6414731728848	21.8100567043499	16.0077743494834	22.1440926691523	22.1684234637247	22.2917158839618	23.4301796981676	15.5622333862471	22.0046825840392	21.7790468012756	21.6952781177922	21.6056410248029	22.2901762623369	18.0447937610779	22.0597930129171	22.6199713503963	17.7709972031107	17.8397674377562	22.2376846890566	16.5610570479048	15.4378607602305	17.8641003196438	"SLC9A3R1"
26.6535156642768	26.906514300637	29.5068222306872	28.3979163407612	27.4467510391889	26.3351957189447	26.7868972965257	27.096591634562	26.9106331558499	25.5638638374042	26.6149372710943	25.9371358696717	28.4435530237257	26.443738787372	26.4135294512408	29.0392517395261	27.0381651496894	27.8766824064834	28.0406619764064	25.2894092012446	26.8243388799982	27.2996608718343	29.8533797278287	26.4575693717532	27.1215221923938	26.6671568236598	27.5894355106515	27.5547718662672	28.9818736204833	26.4627275623683	26.4378683071274	26.574613759594	27.3223590938761	27.0794132867975	27.9711763256753	26.6459018684061	26.9248065514075	29.3776659489037	29.4952790533141	28.6271452318139	26.3339647868627	29.153624580655	26.929624885319	27.3651791567126	27.4771402553924	27.494612753132	28.0503968921592	26.0255089975245	27.2336011003298	27.6708255139697	27.1404057170273	28.8208592329342	28.2472674749657	27.708073052636	28.4096201991789	27.4573717988529	28.7629820350933	26.0708558665013	27.0968916081161	28.8854557881555	27.5302064361386	28.5397648841175	27.7213173249123	25.8463564745179	27.4597363191178	27.9834722372256	27.7834041829619	27.3596525946215	26.7070735124365	28.6556562120557	26.2841259410095	28.159202868614	27.5959616628542	26.2414766479176	27.3345914078256	27.0689386768104	28.0577189483785	28.1615427251575	27.2799463152833	27.8012552118332	26.757159150654	26.6281790268589	26.215248954025	27.6351669208899	26.4583349852001	27.8574610114654	29.5215578488865	"APOL1"
22.2245713422224	21.6235786536942	21.195789136369	21.1490545107437	21.7563925363381	21.9652064655093	21.622360728497	21.2823004090451	21.2599396699239	21.2130754527618	21.069735881085	21.2619095824097	24.9820378861137	21.3807779305758	24.016678078271	24.357284076599	21.4803477597958	19.7108365891452	21.1632774247464	22.3411920172568	22.1154387681722	21.7941869480749	21.0634392969932	20.9894052803274	21.5030737551768	21.0834631057042	21.8414253957097	20.9727006186756	26.3390190936252	21.1634569430394	21.3302164498426	20.8231473952481	22.8282144144151	20.8668022636692	21.7275534777295	21.1981510117683	20.7727007139277	20.4398753232483	23.2872820500334	21.8158239657639	21.2900831879995	20.5768416027622	20.8840728204527	20.7783242898679	21.4544861043398	21.4884996231995	20.6058529596923	20.3876168926895	21.3333557165752	21.9828533876006	21.7482629565311	21.5098543147646	20.7162982268482	21.1467514612697	20.4385229133596	21.1337312371879	22.0534592784823	21.5268272474619	20.9667555576846	20.6311397994131	21.6086713419041	23.0674166977078	23.578549850476	22.2555855906494	21.050761533706	23.6074214711821	21.3023154214023	22.9204898449068	21.6308870387965	22.7260909600458	21.9475539292302	22.170302175521	21.5124405637263	20.5038313065048	21.1422959557685	20.2573940931506	21.6209531515687	22.5980496038466	21.7131242105511	19.4148264992247	21.2625426834556	21.6001710065402	22.2901894773168	20.8863172065891	20.5895895948888	20.4705185963108	23.5859287542221	"PSMA7"
20.4493539110908	22.3210920846708	22.7354556285459	20.5507429476694	20.0657349285828	17.4535716801177	19.2839752673953	19.9843146131951	19.4541047494133	20.5029987746476	19.1392614305402	17.1103389542386	22.2388388601782	20.8161603095335	21.354958893664	22.3987097603855	21.3493866643056	21.5683603903203	24.3263978460823	18.8840053259381	18.3167289718103	23.0308575921378	22.8255499237719	18.7039627718069	20.0651681099059	18.1468850907898	18.5482910114883	19.6654677995821	20.2610584137445	20.5850265806026	20.2798506138199	18.3819087810518	24.5696792224855	21.1694297590106	20.1649270719329	22.2975186702445	19.9895466931717	22.8822088184665	21.2444081574129	21.9206608258273	20.9234241957049	21.0649997539684	20.8585230215993	21.8829406402533	17.5862201766751	23.7232114261494	20.5848406448795	22.8098765148389	19.8688008311101	22.6175263714385	21.7423826916829	19.8898709402838	21.9502362347195	19.2753303034448	14.8432035385749	22.723120698435	22.215858188569	21.3156831984339	23.4737657196448	21.1402664620623	20.2084696251499	20.8888166687812	23.8572101584861	19.8535538011956	20.3740299033819	18.7341583175949	19.0757482623424	25.6676853049989	19.0604307836526	20.1856410344071	20.0029176589002	20.266860462009	17.3676421549965	19.6259275874441	21.5057024357687	19.7573433627533	20.1021214097447	22.7493283707343	18.9042577794603	19.2272867158695	22.4526176542635	16.871839078491	21.3286151346196	19.7997621672492	20.7377019966657	20.9398065855294	20.9792531613122	"PPP1R12A"
22.0975351465846	21.0087873806781	21.645605264112	21.9797729306145	21.567753422039	22.4786579368124	20.7466617963041	20.7551520223779	21.3171853067207	21.156934352127	20.93028812808	21.2208405271383	21.1627699231611	21.5692220038451	21.2918110639364	17.5212649733072	21.1706996567084	16.319112333589	21.6627779802918	21.5964279035749	21.6569491982602	21.5529346238143	16.2661771532671	21.2906732405424	20.8603483180169	21.0887986385102	22.1717800936481	21.4860649446274	16.7738269772699	21.3427758619368	21.6365394600738	21.8138014234735	20.449852991238	21.2100994403932	21.3190786874407	21.7501466781967	21.0650014958282	21.5529830020348	22.0418528499961	21.8804499702097	21.3622307322143	21.6618245206844	21.258868301246	21.221339807035	21.9853864096471	21.2051844039192	20.9022260069422	22.6779212400902	21.378469771865	21.2045171212743	20.5998272475713	15.755280692725	23.6577271062025	20.9055407764908	21.725019358141	16.3871252440847	22.1374726679162	21.1143215700777	20.6901971594599	20.9925900937691	21.328901567572	16.1749574632552	21.4612753133776	21.2499263154137	21.1842614183124	22.4695251884757	21.2433612274035	18.4524937327631	20.9149919737508	21.9503866071939	21.905858622196	17.0984940634244	23.030466595111	21.1027610922211	21.3771283941399	21.3308917401227	21.5492685942224	20.4451341423298	20.6642104536514	21.6647986838674	22.7149024706226	21.6129940441055	22.5829588446026	21.5747135925944	21.4542126334314	16.4067964039887	16.1768102222132	"PLXNB2"
24.7953421963393	24.1008000239499	24.8307653481777	24.7956949945198	25.1845691404442	24.9227690910576	25.0770315916268	24.8495989068162	24.8966300377113	24.856532942785	24.9520338993994	25.6542724308103	23.8512789092062	25.8461270554854	24.9142274087555	21.9932422764443	24.9438679498933	21.58838736211	22.4508371411921	23.9489757170668	24.8865250506942	24.4424867419789	20.9075887890028	24.7787899877723	24.765240932344	24.7290665009575	25.210839512546	24.5250212038875	22.8398126549378	25.2576936286454	25.4350108314418	25.7724757316047	22.8972625938174	24.5747555828328	23.3646197079815	24.6297134322529	24.4823425074147	22.5380666728464	21.5462931863754	23.8692494036892	25.1690110644715	23.2433302799654	25.7720116735989	24.950136662376	25.872723180985	23.8181096189221	25.1959360069454	25.3681951139189	25.0523156895621	24.7201327646055	23.4528953301267	23.5899930664347	24.2331405927419	24.164931792034	22.6323522346455	24.8335721171333	24.1751683999463	24.6966677782723	24.6140928206829	23.4001086381797	23.1154792290519	21.0486612918705	23.4875602056662	24.8522552457153	24.9768580685641	25.1511110387797	24.7259405764166	23.003690719649	24.4758809341965	25.0766216187035	25.4178036323757	21.3168078368906	24.8561539220276	24.4140572531857	24.4436488485855	24.8925984427683	25.0054327347221	23.7490458632598	25.0122116879313	23.7134987077965	25.4646130144673	25.6553582993327	24.6624406446085	24.8064960800889	24.3177822760067	23.6539743738756	21.3948726923522	"FYB"
26.1431091303939	25.6985959411642	26.2093952988043	26.476060518267	26.7719399144032	25.6940548595769	25.9346338183003	25.5788325020603	25.5379320082243	26.2237278036708	25.9272914342252	26.5211784717084	24.7505167622194	27.1538531188389	26.1284525385336	23.176621996061	26.2246032096364	21.2376511235713	23.6340435040114	24.8712793743543	25.47009098406	26.0196499829434	22.2163968412201	25.7959829890392	25.7761373838737	26.4345262265124	26.2902030577057	25.3739393889778	22.0622859480036	26.3798647092031	26.1890750473291	25.6795666386876	23.1616624015375	25.4323351486612	24.0690808131465	25.1851965176542	25.5653248107297	23.4157873846015	22.7518270664219	23.8649394264223	25.9604022316973	23.900692279437	26.2317467016794	25.8892485639324	26.8545473286045	25.1759327809063	25.4243200410172	26.3899882595979	26.3092468933443	25.8484405899468	24.8221718429132	24.2063736635344	25.7438846379424	25.7475037453302	23.645046208006	25.3165256262051	24.0298044511867	25.9306511907774	24.9407995341869	23.5739478919156	23.782359771894	22.1340833519817	24.0071372035391	26.0664059496408	25.8132039470595	26.3203910151902	25.40134050484	23.6427329426571	25.9998985424359	24.7124952550507	25.7307702709326	23.1177997170705	25.9634332958546	25.9360861772699	25.5305370723534	25.5742347257675	24.5532648237913	24.0634436137514	26.4614207734111	24.5373805159068	25.8244537235856	26.3155402480574	25.8104561840296	24.977409654779	25.6788105809167	23.8387210872474	23.0095284345705	"ARPC1B"
27.854673629473	26.6240241267002	27.0984403215059	27.2013045941572	27.4400734292998	27.944314685132	27.4926322037312	27.1185179279487	27.2047856105897	26.8287531092247	26.8040776910892	27.6190711631605	25.8659778913296	27.8259945695828	27.1647580369738	24.8025124770604	27.1344120654376	25.0468725949188	25.1581696807252	26.3184647430036	27.110793081351	26.8330494839872	23.0395636584145	26.7608628764394	27.0203975390222	27.1220274441705	27.1545509836778	26.8125527270009	23.7775011111852	27.2415476721634	27.4020882754023	27.0860697514494	25.3671640777543	26.9156282563127	25.2372799425347	27.0753884138763	26.7290444462048	24.9121230363216	23.97494939018	25.7946752234118	27.0380751191231	25.408779141192	27.710086974393	26.8956535282203	27.8602958263099	26.6492003409576	26.8859013049397	27.3412589220555	27.4406793981322	27.1704225056933	26.2852789537439	25.1723384520345	26.692519877382	26.4436893895822	25.4899672138779	27.1735346901141	25.9478124703755	26.8925561428763	26.4274797208677	25.3423227116005	26.0569393191831	23.974580722622	25.6244812737982	27.4185166514994	26.6323370634016	27.1232043753981	26.693761760485	25.3594242297551	26.7895046665992	26.5592605524726	27.573295017895	24.9017703376118	26.8291158522053	27.1359789671275	26.8901371044551	27.1055313674721	26.2587913803264	25.6025586514711	27.2267629270372	25.9017344575839	26.6702623628625	27.1305567847888	26.6222388038389	26.916425648986	26.725089277171	25.2356560893591	24.5285917523027	"ARPC2"
25.9508326102799	24.9556966299364	25.5869847099638	25.4138168997603	26.4174415288787	23.6827016049893	26.0082535886524	25.4689620607655	25.6822301555363	25.0178725115983	25.0941992911578	26.1265855854576	24.0793718763669	26.2548848864703	25.2258809033931	21.8911567411194	23.8675934502412	23.522619735779	22.6400942664547	24.6462438686723	25.5644686512399	25.0434951342896	22.3358876688705	24.6821741402248	25.9281498152716	25.1188860691979	25.7033060728794	25.1926948085096	22.3415002207669	25.8158383668124	25.8319413675319	25.4756976600557	22.4950221894563	25.5260201849936	24.3545745570279	25.5104962499236	25.3206066497668	23.7773385267216	23.0032856647647	24.2190355017617	25.5120357202473	24.4029368203355	26.0779409442426	25.4982006155322	26.3922814344616	24.5494020488493	24.6343111791199	25.5210513216815	25.8501417616291	25.1130439466842	24.4211747030951	23.9480123244548	25.5293973095559	24.7236481421298	24.3211309802396	25.6000741344189	24.4039389022807	25.010824572656	24.6590869571829	24.0727499457106	24.2686124119322	21.7008329682087	22.8673247041405	25.9352980677992	25.3797764904995	26.0427984912721	25.4053334131904	21.6728626088414	24.8034580488609	25.0825839874013	25.8922506243251	22.4460830396232	25.0845115113658	25.5223772488934	25.2137135766764	25.8470480319843	24.9927928539752	21.787953662112	25.6711815733842	24.4860776225231	25.336690641078	25.4952410889983	24.8886534975001	25.7787719950485	24.8116480177147	24.0495144888764	21.873346000308	"ARPC3"
19.8592907357722	20.5929215036941	21.0108909159564	19.1212137362589	20.6029505266804	20.2243967962341	20.2047365433536	20.7883678815746	19.9166996359156	20.5629550592521	19.7777489679764	20.0703997161473	21.0248011214067	20.4369784001836	20.4220685707001	18.6975179594389	20.068997190816	17.6714637976919	16.0311744051975	21.1053948759508	20.2653777112262	20.459570609604	19.8236912216901	20.7802378670082	19.7218663642263	15.3180390181648	19.7189013089963	20.039253896726	17.2535197988742	20.0877255233547	19.7424593586451	19.8729232191362	19.9204300640224	20.063228897433	16.181206647158	19.7290223725386	20.0447875984667	17.1269408843397	16.290850062143	15.7129561215604	20.5666403623659	16.5194667189021	20.2998307667083	20.3536274363704	20.5435568671199	19.9032083245057	19.8346805901764	20.0915762957206	19.7117037930677	21.2456393336104	17.4519378992014	17.2714707817175	19.5191222386899	19.7684849281696	19.8384747884074	20.2008031893827	19.4225722790463	21.0792430026118	19.8869387954223	18.2457551222718	19.9639936130686	17.600916284395	15.9863898417439	20.0487115091316	20.5081955213324	20.5259723887555	20.1159382859793	16.0208629666072	20.8004731009586	20.2848967723047	20.9615252348787	16.8474744318601	20.4509859240355	20.2828469268534	20.0907129119828	20.2873027632889	19.754875880781	16.7338198314748	20.3723095974904	20.3350131335711	22.2168268234276	20.4986644562598	20.5231843893194	20.4207955505943	20.5255545218675	19.7739797553958	18.1311220592372	"CTDSPL"
21.0841581016592	20.5641112795542	21.4001383294316	20.9508140611866	20.7459048708294	21.8719000294233	21.34879037735	21.3959868913466	20.5531848736235	20.637549831413	20.7513500336074	20.8344883586751	20.056681402416	20.6818125180827	20.6708299239084	18.0822900840121	21.879049885942	16.9937561402216	20.4388037808729	19.8974122171463	20.1610637843639	20.1126623570332	17.554708782698	20.3174672821744	20.3713090010101	20.6170656628433	21.0231032349873	20.1538526016527	19.9616477180058	21.0768779319854	20.5305659247199	17.2464206801567	16.9260353480013	17.3198864520228	20.1983424835543	21.4813390319046	20.6836615471924	15.6459582826411	17.9799010368981	16.7243202692858	21.0482686221997	15.4828897026468	20.2054380302578	21.1569300941224	17.9353177580371	19.8235222892607	20.4104913925279	21.1826347965942	20.1790778614819	21.2359290388213	16.3012134667506	19.9593853282773	17.420479663232	20.5467579882199	16.4477729027996	18.5780146056682	15.2097240119153	17.8523210411139	20.9851722800218	16.1994622977906	16.2173079214388	16.6969501020754	16.990121175237	17.7852189961567	20.9408861284882	20.2200586407941	16.4035197424161	19.8705917591617	21.1409495702305	16.8884197727358	15.729052233134	17.308515863879	17.024076001072	18.0779964580301	18.4400430327716	18.4532972926279	17.1580727396453	17.1867014503991	16.8970681983672	16.5557065982267	16.6937167531253	16.859584218528	16.8509970370444	16.9177522504186	17.1338456632618	17.0501616398475	16.8547226133868	"STX7"
21.2399979238125	20.7787836341305	22.1375105154953	20.3433942128891	21.0592655892241	20.3949881930082	21.8861725224029	21.5088799224481	20.5541090265222	21.3407516066772	20.5180334621863	20.9853934400959	16.23324725975	20.8164548422841	21.3196356797514	21.369713650769	21.3206537841421	15.6429172272182	21.2060526286369	19.693460782098	21.7727848091269	20.655964493197	21.0693174080713	20.6813816487699	20.4909265809665	21.5345523909208	19.7446791673816	20.6415213796097	21.1096808773018	21.4591601540067	20.9602115109209	21.2608629534347	20.9494831164028	21.0883159826894	20.5176451090348	20.3575542075087	21.3480020112636	20.9710966113083	20.8025326126389	20.7794910388394	22.605785217328	21.2342749090311	21.6827048804133	21.0417667689753	20.9811201138483	21.241754575792	20.9324669446877	20.3121728548095	20.987573989943	21.1365344256509	22.5146731131213	20.9238310988113	20.4459404802085	17.7684391968042	20.0560299988148	20.9520472191636	20.2382373272657	20.8582646126132	21.335204539671	20.8765641109223	21.3246136855	19.4316884875764	21.440397842638	21.4648398289098	21.0628282150873	21.6524954398531	21.8422795848603	21.9160992839707	14.6543118541568	21.8285172116626	22.2581268607639	22.172117409763	21.7248451936215	22.8072811338259	21.8121279563654	22.2770976116578	20.9785051561868	22.2589354854844	22.5565245066821	21.8548649767098	20.9551518393788	21.8493841771628	22.5544106040682	22.4742983314149	22.2951483202593	21.6173634558486	20.9693008150927	"SLC16A3"
24.4440717329294	23.8144096974605	24.2578111681661	24.1361721134573	24.832190045475	25.2082215175357	24.5070107227153	24.4283977741916	22.2728524279281	24.275035444863	24.7741082646297	25.0818981168445	23.2947536172735	25.3101800876862	25.0281793279901	21.1175073684677	24.9823784248644	20.760614589331	21.6962543889405	23.3420368493753	24.3583395005797	24.4047072551395	15.7671112693617	24.5021210817528	24.8782589162613	24.8955089647065	24.8080803430456	24.0642540420271	15.7975621631684	24.5859685437728	24.8695665639174	24.190825156905	22.1495674610434	24.1889245258086	22.9691893227337	24.3642291680912	24.2716601197199	22.9771830628363	17.9862434821765	22.2667931113547	24.9786754475762	22.3266799826987	25.0267549284675	24.6017228508849	25.4406457017881	24.3768294346719	24.6086904849099	24.8482598637342	24.4270053749257	24.1597266234714	23.646367556116	22.5619983574344	23.7366516184758	23.955939780529	23.0930589355142	23.9615518979787	22.9379976648336	24.4646166828732	23.9021199178596	17.3198135241393	23.1504138325814	15.7704576080313	22.3744484884351	24.4857592102674	24.5083746935925	24.3582011377765	24.128277876878	21.2928210861433	24.5005110101448	23.0133450685572	24.408502915533	21.6115139420967	24.2989776785775	24.5565918324473	24.3158167807873	24.4221060987099	24.0910584272445	22.7745301477153	24.5164038581937	22.8757719841597	24.6381115811495	24.5379901805075	23.8062000672904	24.5173129876928	23.6409993275498	22.7347272404043	21.792411725834	"ARPC5"
20.3240961776096	18.2111640852098	19.9906370319718	19.6715254960486	19.7348079647203	20.018935533425	21.2806924462798	20.4550255100975	19.5827035392754	21.3388803770235	20.1937753927548	20.5659412078245	19.8699205921869	20.575761290904	20.6414618929932	15.7070058059426	21.0784174081439	17.4043633841332	18.1968118743684	22.7314015819196	21.0348712038933	22.2456334760669	18.9556147138288	21.5789266682245	21.3102997143367	19.9198914224358	20.2368239140912	19.9428207757139	17.9585983445274	21.2719638710671	21.6269021315175	21.0990574011785	20.2794347310764	21.3523862758676	19.7966980635637	21.7240252041799	21.907611421865	20.0166529299125	16.7898364871747	20.5347220752219	22.1830477980853	19.5364055871318	20.469515659131	20.5001288595705	21.143375414067	21.1864299096779	20.17483390666	21.6941044489444	20.521718849498	19.7680198094655	20.0796270702338	18.6959048890373	19.6373446497731	20.3320037774243	20.3958590226896	20.2670148515346	20.102353899184	22.339737309008	20.9710595436957	19.4244915193353	20.7783064418001	19.9356293932512	19.5005252214993	21.4453792002118	22.0058444925653	21.9917125515026	22.6036131919114	20.8899270002197	22.1773200947338	20.9430575898292	23.4934990339385	19.7116158356231	21.910291078853	22.1880581444884	20.006963326875	21.1372477799638	20.4363426296676	19.7933978871227	20.7787473732613	20.1300115773544	22.5247097464696	22.1295463074658	21.9555545066699	22.5958840943699	20.7180731899167	19.7914175956323	19.8293567235958	"ASAP2"
21.1670940422165	22.1304075345051	20.354422663912	21.6295755277049	21.5539650585096	21.9033599154844	21.4799086961108	19.7994402612357	22.2111199105003	20.7350245966254	21.6913198586532	21.575780817161	21.6186825134736	21.0857949842906	19.0883730308948	23.9393198300373	20.5876518525104	17.1353294484207	22.3178516533535	22.7477590565441	19.1069050467702	24.1405549696009	22.1328511339945	21.200472418096	20.3221163061415	21.5001033377534	19.917686734726	19.9214975157431	22.8331453864151	20.3588470228209	20.906382195273	21.1602970909913	21.4740881940451	20.8276999544868	22.3125300032402	21.334260946057	21.0145215332547	22.3036345523499	23.4580236686754	21.9997437067625	22.8929169167458	21.5900455270007	21.2421520167064	19.177392636153	19.1417857080431	18.3007922541058	21.3098699761186	22.1592902368312	18.9956089074163	21.1813901007557	20.1496440113283	16.7489647947957	21.0011934821914	17.2178018417268	15.0500078912612	21.0429355993455	16.5369944531268	21.5823797335114	16.8816012637264	16.0949161482892	20.8312708001138	16.6659985160092	17.7568141246351	21.1117668496839	18.9974185970421	20.983425173582	18.1512795879977	18.5056759978033	21.0037421596414	20.9016249356841	20.4409246217111	21.9786352307546	16.5559486485109	18.6753797804547	20.8378515695585	20.6584292497379	18.0974729902315	18.1388071174048	19.3681510415127	20.9053403764557	21.0822913035611	17.9034327314725	17.2619073000734	22.0595843735027	20.4734740658761	15.6174411007582	22.1231481076095	"ADCY6"
22.2156020674843	21.3491029628679	22.2396563462166	20.7155246458357	23.265608398211	21.6683848996571	22.806750993452	22.0800654501937	22.1533207099737	23.4034077846537	22.3388227725913	23.2503630651771	20.8438875765013	23.0089526613675	22.0943580755806	21.4615054361108	22.4455294420872	22.5504277345683	16.3838933941291	22.2015577326043	21.9196754922818	22.0031428115023	20.4239051393972	22.1118344069706	22.0363910615999	22.7039764015533	22.7582755473304	22.5194267240795	22.150738862516	22.4362523833201	22.9258495066802	23.1439866394679	16.6619055833582	22.5148337552719	20.7605386445664	21.5291229862185	21.5889414030165	21.1066192548921	21.1483074494806	21.3266218426243	22.3286450038816	20.9701230459444	22.9121426283954	22.562937087364	22.6437332643279	21.6048941881271	22.1803788246683	22.9636176972292	22.7804382659342	22.5009096434798	20.4995261677867	20.8408454931115	20.911870249067	21.666767778908	20.9678589473294	22.0158366615377	16.3432827821128	20.9838898939958	21.8240887838673	20.7516963174767	20.784820522681	15.4001597872245	21.9194894843438	22.3891814412878	22.460815891513	23.1236947624761	22.4189684906051	22.207943784805	21.2540125004596	23.0253693009407	22.842518679663	20.66760000124	22.2160350880873	22.1995796822975	21.6690503775433	22.546325198714	21.4097879856555	21.121504713054	22.3842435491217	21.1757929035898	21.8867391615708	22.8714757263428	22.02668310675	22.6938583909975	22.2534495363358	19.9373483119966	21.6751213290726	"NCK2"
21.2230423569748	16.7793100367075	27.782425446327	17.2724264293615	24.4431489690632	22.9452293421264	24.6223950338635	24.3822143275558	21.3222933512992	20.7272299879601	26.4420454352295	21.3636482646588	21.0313577394268	17.5804344206775	20.1499908157418	23.0197311459749	17.2087829547948	27.3396872598935	17.6897022122203	16.958374055635	21.0411992129473	17.0296217326984	17.4702599005374	16.5061957587916	17.4579610908413	17.0623597892381	24.9266814134723	25.5886234848407	17.5725622949338	25.4439901269383	28.1139058714228	27.1503160821188	16.6254503187045	25.7923425600913	22.4523419333111	24.3582084347144	25.9083553741925	29.0077469639798	29.1883765024763	25.008948810726	24.1623114725705	29.0435910857502	24.6728070984455	26.2110849530047	28.3421807341213	24.9244808082216	28.6328266898697	20.7078166239073	25.5474379608248	25.8662794371223	25.7334081245576	28.2992392638239	28.2543249635927	16.6207196038468	25.9756092869542	27.0600646011678	27.9509319210062	25.4134302078359	24.6265702080752	27.2780340425157	27.007182401416	28.0682719683264	27.4250965877673	26.4474929921932	20.634883165584	25.3158019876793	25.8559085153089	28.0467870328357	25.2054379715826	26.2278068890002	26.6162726915298	28.6262895787573	27.797669592095	26.282670182236	24.2137135766764	23.2352600161599	26.1552109604848	27.5412699940805	27.0966194145029	25.6521076012404	23.2084464269356	24.8329804320215	25.7474684189415	26.0167794791552	25.2803171748209	27.8318398124724	28.4934799677061	"RGS10"
24.1035234265263	24.5284521473466	24.7430481656536	25.3224897957496	24.2515053686172	24.9818529860209	25.7930631180113	25.0826818150204	24.3500422164065	25.4638117242185	25.1324978829999	25.7521011373233	25.1533329097072	25.4851435383723	25.8753577504865	23.785891274422	25.4331381784147	23.9480530270596	23.8777480059902	25.1902282948683	25.209667880859	25.4898466224583	20.333518265026	25.2077878914138	25.560332631435	25.5977178769984	25.1865419604055	24.4568663139418	23.2033888153904	25.435795286646	25.5379345547947	24.7475385312592	24.9468139296267	25.0473964020241	23.5094218214231	25.696953960953	25.146941050378	23.084016302911	23.2471120995881	23.4049107323254	25.3988979761166	23.4384771464481	25.472736650276	25.1274354855254	25.2391856676944	25.3276660842931	24.554052782484	25.3378467702092	25.4905051396097	24.4620549080638	25.1918981623723	23.5576125044052	23.4440090852126	24.6238632381267	23.13564146456	24.3870230810878	23.5830461076523	25.4921020991916	25.1960873012803	23.5221029309653	25.466322444493	23.7418568473241	24.0770385030003	25.3655002486118	25.3902963631466	25.5031210049685	25.1049238094767	23.9632190633705	25.7796457607839	24.3378336367825	25.9826979584853	23.6243054252505	25.4494665711282	25.3680167793757	24.9021467650619	25.3821956421793	24.3828123834538	24.6729060952757	25.5507299684462	23.3527106614703	25.1092329728953	25.6508068481537	25.7305941189997	24.9782109496973	25.4694112348276	23.7167857322652	23.8450877402665	"ACTN4"
